PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
7E555CE5,icdm03-d28,links between kleinberg s hubs and authorities correspondence analysis and markov chains,icdm,icdm03,2003,universite catholique de louvain,francois fouss|marco saerens|jeanmichel renders,0B8EC736|76C1BE98|7D05E426,correspondence analysis|data mining|markov processes|statistical analysis|markov chain model|multivariate statistics|relational database|markov chain|markov model
5AEF4713,icdm04-d23,privacy preserving outlier detection,icdm,icdm04,2004,rutgers newark,jaideep vaidya|chris clifton,80A7EBDE|810532C5,outlier detection|distributed databases|data privacy|national security|data mining
7E8783D4,icdm08-d9,graph based data mining in dynamic networks empirical comparison of compression based and frequency based subgraph mining,icdm,icdm08,2008,washington state university,diane j cook|lawrence b holder|chang hun you,26207BE6|7E6E29FB|7D932ACE,biology|graph theory|data compression|structural change|indexes|mathematical model|graph rewriting|biological network|data mining
7C851E84,icdm13-d20,parameter free audio motif discovery in large data archives,icdm,icdm13,2013,,eamonn keogh|george papageorgiou|mohammad shokoohiyekta|yuan hao,8158A726|851977DB|814BFFA8|75D7615A,music|audio signal processing|probability|data mining
8166B40C,icdm06-d70,manifold clustering of shapes,icdm,icdm06,2006,university of california riverside,eamonn keogh|dragomir yankov,80E36FC8|8158A726,image retrieval|object recognition
81561E9B,icdm02-d7,a hybrid approach to discover bayesian networks from databases using evolutionary programming,icdm,icdm02,2002,,man leung wong|k s leung|s y lee,7DBB9950|786E273A|7F0533EB,genetic programming|bayesian network|information systems|evolutionary programming|marketing|databases|data analysis|bayesian methods|learning artificial intelligence|knowledge discovery|evolutionary computation|algorithm design and analysis|dependency analysis|computer science|testing|data mining|dependence analysis|bayesian networks|knowledge representation|direct marketing|hybrid algorithm
7DB07CF2,icdm10-d32,multi label feature selection for graph classification,icdm,icdm10,2010,,xiangnan kong|philip s yu,7EAA8442|83605131,graph theory|branch and bound algorithm|feature extraction|vector space|empirical study|feature selection|data mining
7E537273,icdm06-d42,data mining approaches to criminal career analysis,icdm,icdm06,2006,leiden university,jeroen f j laros|joost n kok|j s de bruin|tim k cocx|walter a kosters,82A98BC3|50353365|7DF0773D|775B9193|7F8E0E26,natural frequency|data mining
7E2E83F0,icdm06-d41,a framework for regional association rule mining in spatial datasets,icdm,icdm06,2006,university of houston,christoph f eick|wei ding|jing wang|xiaojing yuan,7E0038B2|2AAB0797|82AF7A9F|85EB4BE6,spatial data|association rule mining|water supply|data mining|association rule|arsenic|geography
79BBD600,icdm12-d16,metric learning from relative comparisons by minimizing squared residual,icdm,icdm12,2012,,xiang zhang|zhishan guo|eric yi liu|vladimir jojic|wei wang,7D941995|81181D7C|8168843B|72A06844|84F6F3F8,learning artificial intelligence|convex programming|minimisation
7DF07AC3,icdm07-d26,trend motif a graph mining approach for analysis of dynamic complex networks,icdm,icdm07,2007,,eivind almaas|scott mccallen|ruoming jin,768BFA22|018214C9|7E50FF8A,complex network|time series data|sociology|complex system|proteins|microbiology|time series|efficiency|algorithms|data mining|distribution|efficient markets|network topology|topology
811C09A9,icdm07-d13,binary matrix factorization with applications,icdm,icdm07,2007,,tao li|zhongyuan zhang|xiangsun zhang|chris ding,7F06D900|7E56C8FC|8171D13D|7E24EC84,nonnegative matrix factorization|matrix factorization|matrix decomposition|satisfiability
7AB3BF36,icdm13-d13,tree like structure in large social and information networks,icdm,icdm13,2013,stanford university,michael w mahoney|blair d sullivan|aaron b adcock,7D760E43|7CFE9C70|7F70E4E1,data mining
803985D5,icdm08-d39,discovering flow anomalies a sweet approach,icdm,icdm08,2008,university of minnesota,shashi shekhar|christine r wennen|james m kang|paige m novak,7E0575DA|8019DDDE|7F3FC342|79135B86,early warning|search space|radiation detectors|outlier detection|time series analysis|data mining|sensors
7DD5C424,icdm10-d54,network anomaly detection using a commute distance based approach,icdm,icdm10,2010,,tahereh babaie|nguyen lu dang khoa|zainab r zaidi|sanjay chawla,7A0124BC|85299FC9|7F6AB905|613862F3,anomaly detection|computer networks|random walk|measurement|random processes|mathematical model|gaussian distribution|data mining|principal component analysis|computer network security
7D457327,icdm01-d30,evolutionary structure learning algorithm for bayesian network and penalized mutual information metric,icdm,icdm01,2001,,gang li|fu tong|honghua dai,7D13F54C|805FC701|810CADBD,learning artificial intelligence|bayesian methods|data analysis|mutual information|probability|probability distribution|computer networks|uncertainty|bayesian network|mathematics|evolutionary computation|algorithm design and analysis|databases|distributed computing|evolutionary algorithm
61E5B169,icdm04-d25,learning rules from highly unbalanced data sets,icdm,icdm04,2004,,jianping zhang|eric bloedorn|daniel venese|lowell rosen,7A382049|62976BB9|0CB78C5B|8523B008,learning artificial intelligence|exhaustive search|data mining
7D8EADAC,icdm10-d38,a log linear model with latent features for dyadic prediction,icdm,icdm10,2010,,charles elkan|aditya krishna menon,2A0FC38B|7D9AE2FD,predictive models|groupware|log linear model|collaborative filtering|collaboration|data models|mathematical model|probability|sample selection bias|satisfiability
8033184B,icdm01-d65,efficient splitting rules based on the probabilities of pre assigned intervals,icdm,icdm01,2001,ibm,junesuh cho|nabil r adam,7E649F1D|80019FEA,knowledge based systems|image classification|computational complexity|probability|rule based
80058580,icdm10-d66,subspace clustering meets dense subgraph mining a synthesis of two paradigms,icdm,icdm10,2010,,stephan gunnemann|ines farber|thomas seidl|brigitte boden,7E3965C3|12E05EFB|781AE0F2|7F9266EC,clustering algorithms|graph theory|redundancy|optimization|games|noise|data mining
090204BE,icdm12-d67,bus bunching detection by mining sequences of headway deviations,icdm,icdm12,2012,,joao mendesmoreira|carlos abreu ferreira|luis moreiramatias|joao gama|jorge freire de sousa,80E01BFA|83198E06|81214243|7A10BD13|7F9B0D4E,sequence mining
7D1D8AD6,icdm02-d6,mixtures of arma models for model based time series clustering,icdm,icdm02,2002,,yimin xiong|dityan yeung,80BBC0E3|7DBC1129,sequences|clustering algorithms|bayesian methods|expectation maximization algorithm|unsupervised learning|mixture model|time series analysis|em algorithm|uncertainty|time series|expectation maximization|knowledge discovery|multidimensional systems|hidden markov models|moving average|data mining|component model|arma model|predictive models|computer science
7F6841D5,icdm03-d60,comparing naive bayes decision trees and svm with auc and accuracy,icdm,icdm03,2003,university of western ontario,jingjing lu|jin huang|charles x ling,7F6DE3B0|7EB002C3|76072FBE,learning artificial intelligence|support vector machine|support vector machines|decision tree|sensitivity analysis|naive bayes|decision trees|data mining|receiver operating characteristic curve
7A7D96F5,icdm07-d29,data discretization unification,icdm,icdm07,2007,kent state university,chibuike muoh|yuri breitbart|ruoming jin,10C2EDEC|78866C1B|7E50FF8A,dynamic programming algorithm|dynamic programming|data mining
80829D2F,icdm06-d62,boosting the feature space text classification for unstructured data on the web,icdm,icdm06,2006,,hongyuan zha|ding zhou|c l giles|yang song|isaac g councill|jian huang,772CED1F|7F25034C|7E4AD00D|824765E6|787A39C9|7D1D9836,feature space|support vector machine|feature vector|classification|web|feature extraction|feature selection|bag of words|internet|text analysis
7D0CE7BA,icdm09-d22,finding time series motifs in disk resident data,icdm,icdm09,2009,,eamonn keogh|nima bigdelyshamlo|abdullah mueen,13B44753|8158A726|7C371F2D,sorting|time series analysis|computer network|databases|time series|algorithm design and analysis|data mining|closest pair|classification algorithms
7A524E45,icdm14-d39,investment recommendation in p2p lending a portfolio perspective with risk management,icdm,icdm14,2014,,yong ge|enhong chen|hongke zhao|le wu|qi liu,8487AE0E|7E9ED0F1|7F56748E|7DEC4D70|8485DF15,mathematical model|investment|measurement
7FF1A9FB,icdm06-d66,who thinks who knows who socio cognitive analysis of email networks,icdm,icdm06,2006,university of minnesota,jaideep srivastava|sandeep mane|nishith pathak,7CA1F560|83374D61|81060DDA,bernoulli distribution|organizations|organization theory|parameter estimation|computer network|business communication|interaction network|bayesian inference|computer networks|social communication|interpersonal relations|mathematical models|organizational communication
7D14CA4C,icdm07-d39,prism a primal encoding approach for frequent sequence mining,icdm,icdm07,2007,,mohammed j zaki|karam gouda|mosab hassaan,7E665245|7EAA3976|81194884,block codes|sequence mining|data mining
789F6FB9,icdm13-d6,divide and conquer anchoring for near separable nonnegative matrix factorization and completion in high dimensions,icdm,icdm13,2013,university of technology sydney,dacheng tao|wei bian|tianyi zhou,805D66F5|7D6A771B|7895E3B5,geometry|iterative methods|matrix decomposition|linear programming|data handling
6FF29F04,icdm08-d54,leatherbacks matching by automated image recognition,icdm,icdm08,2008,nicholas school of the environment,paul m zeeuw|eric j pauwels|danielle m bounantony,850A81B7|80D95784|84FAD3FD,scale invariant feature transform|image recognition
75E63A1C,icdm14-d52,mining contentious documents using an unsupervised topic model based approach,icdm,icdm14,2014,,osmar r zaiane|amine trabelsi,80C11C1D|7CE81E80,government|data mining|insurance|data models
7D5A1144,icdm09-d9,kernel conditional quantile estimation via reduction revisited,icdm,icdm09,2009,nicta,novi quadrianto|mark d reid|tiberio s caetano|wray buntine|kristian kersting,7E8739D7|128F3727|7C517784|0F83345D|762D650B,econometrics|support vector machines|gaussian process|regression analysis|probabilistic model|data models|estimation theory|conditional distribution|quantile regression|mathematical model|noise|gaussian processes|data mining|estimation|regression
7569CBC1,icdm12-d31,scalable and memory efficient clustering of large scale social networks,icdm,icdm12,2012,,inderjit s dhillon|xin sui|joyce jiyoung whang,76702711|7C5D6F79|793344FC,clustering|graph partitioning|graph theory|social networks|graph clustering
808BE0B5,icdm01-d9,lpminer an algorithm for finding frequent itemsets using length decreasing support constraint,icdm,icdm01,2001,,masakazu seno|george karypis,0D1A1BFE|7658F346,computational complexity|pattern recognition|high performance computing|data engineering|tree data structures|computer science|data mining|association rules|transaction processing
7A2B34BC,icdm13-d1,walk n merge a scalable algorithm for boolean tensor factorization,icdm,icdm13,2013,max planck society,pauli miettinen|dora erdos,78242325|795659AE,matrix decomposition|boolean algebra|tensors|data mining
7DD0C563,icdm05-d27,bifold constraint based mining by simultaneous monotone and anti monotone checking,icdm,icdm05,2005,,mohammad elhajj|osmar r zaiane|paul nalos,78DC467E|8484A19F|7CE81E80,data mining
7DB41CA4,icdm02-d20,on active learning for data acquisition,icdm,icdm02,2002,wharton school of the university of pennsylvania,zhiqiang zheng|balaji padmanabhan,6E3B7294|81568EB4,data mining|information management|learning artificial intelligence|data acquisition|active learning
76769634,icdm11-d21,detection of arbitrarily oriented synchronized clusters in high dimensional data,icdm,icdm11,2011,,christian bohm|junming shao|qinli yang|claudia plant,7D4C3F27|7DC030FC|7E890BBC|8053CFF1,high dimensional data|synchronization|curse of dimensionality|data mining
7E3AC275,icdm08-d23,a shrinkage approach for modeling non stationary relational autocorrelation,icdm,icdm08,2008,purdue university,jennifer neville|pelin angin,79A8A5E2|7EA267F6,motion pictures|probability density function|shrinkage|data mining|data models|statistical relational learning|correlation|relational learning|computational modeling|relational data
5956F698,icdm01-d16,h mine hyper structure mining of frequent patterns in large databases,icdm,icdm01,2001,peking university,dongqing yang|jian pei|shiwei tang|hongjun lu|shojiro nishio|jiawei han,7DF90B3D|7DD45A3B|8458614E|807A851C|7E7A3A69|7EBD3AAB,clustering algorithms|linked data|data analysis|assembly|very large database|database theory|difference set|data structures|frequency|data mining
