PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
7C5E072F,www10-d84,automated performance assessment for service oriented middleware a case study on bpel engines,www,www10,2010,instituto politecnico nacional,domenico bianculli|walter binder|mauro luigi drago,8638CDDE|74117CAB|80FBF9F0,middleware|service oriented architecture|web service
7C9F7E64,www05-d215,compiling xslt 2 0 into xquery 1 0,www,www05,2005,ibm,lionel villard|jerome simeon|achille fokoue|kristoffer rose,7F58152F|7C8A1DED|7DF779C1|04A18C73,programming paradigm|web services|web service|xml|query language|xslt|application development|relational database management system
7D3D7B7E,www03-d75,the chatty web emergent semantics through gossiping,www,www03,2003,ecole polytechnique federale de lausanne,philippe cudremauroux|manfred hauswirth|karl aberer,11AA1A08|65CA6301|103019E2,self organization|incremental development|semantic model|semantic interoperability|bottom up|decentralized system|semantic integration
814D776A,www01-d37,combining rdf and xml schemas to enhance interoperability between metadata application profiles,www,www01,2001,cornell university,carl lagoze|jane hunter,0B31B601|8184254B,rdf|schema|satisfiability|xml schema|metadata|xml|interoperability|xslt
80C30C78,www10-d33,generalized distances between rankings,www,www10,2010,yahoo,sergei vassilvitskii|ravi kumar,7EA3D2C5|808C4278,kendall s tau|metrics|distance metric|information retrieval
7727DF10,www12-d158,recommendations to boost content spread in social networks,www,www12,2012,university of california santa barbara,vineet chaoji|rushi bhatt|rajeev rastogi|sayan ranu,7F7AEAC1|81572BEF|7C9E27B5|7CF6ADA3,social networks|social network
81395CAB,www07-d199,connecting the bottom of the pyramid an exploratory case study of india s rural communication environment,www,www07,2007,motorola,sagar aman|sarita seshagiri|dhaval joshi,753BBEBE|84D0B4E0|84C2562F,communication system|communication|localization|exploratory study|group dynamic|social interaction|word of mouth|group dynamics
816F8897,www12-d140,partitioned multi indexing bringing order to social search,www,www12,2012,stanford university,ashish goel|bahman bahmani,7DE39847|77499422,distributed computing|scalable|user generated content|social network|indexation|real time
7C720388,www01-d3,efficient web form entry on pdas,www,www01,2001,stanford university,orkut buyukkokten|oliver kaljuvee|hector garciamolina|andreas paepcke,0D23621E|13E59A08|0990D4B6|0E26BDB3,digital libraries|wap|mobile computer|mobile computing
7DD35447,www04-d94,a framework for the server side management of conversations with web services,www,www04,2004,,marino segnan|davide cardinio|liliana ardissono|giovanna petrone,15F8DA85|84D69B0A|7EDCB973|16DEA169,service oriented architecture|web service|service oriented architectures
7E3B64FB,www05-d131,an adaptive middleware infrastructure for mobile computing,www,www05,2005,hong kong polytechnic university,ronnie cheung,7E013C7D,operating system|system performance|middleware|mobile computer|adaptation
76163F32,www14-d145,mining novelty seeking trait across heterogeneous domains,www,www14,2014,microsoft,xing xie|fuzheng zhang|nicholas jing yuan|defu lian,7DC705F5|7CF5E6B4|7EB5247F|7DC9EAB2,human behavior
750DB538,www01-d17,learning search engine specific query transformations for question answering,www,www01,2001,columbia university,luis gravano|steve lawrence|eugene agichtein,8631961C|03D2919B|7EC6D943,question answering|web search engine|search engine|document retrieval|query expansion|information retrieval
7FDF6FEB,www07-d88,detecting near duplicates for web crawling,www,www07,2007,stanford university,arvind jain|gurmeet singh manku|anish das sarma,861F1F61|785306D8|7D5A17A4,hamming distance|fingerprint|web crawler|similarity|web pages|similarity search|web crawling|web crawl
815FCA0B,www11-d5,rewriting queries on sparql views,www,www11,2011,florida state university,songyun duan|min wang|feifei li|wangchao le|anastasios kementsietsidis,79C05350|85BA199D|7E63AA18|77876735|7E44D230,security policy|search space|rewriting|sparql query|conjunctive queries
7DA673B6,www06-d71,dynamic placement for clustered web applications,www,www06,2006,ibm,alexei a karve|maxim sviridenko|tracy kimbrel|asser n tantawi|mike spreitzer|giovanni pacifici|malgorzata steinder,7B22F0AF|7A721372|75DAE986|29E50F1F|7E0FB98C|7BA06659|4684BB81,middleware|performance management|satisfiability|resource utilization
7D1F7697,www09-d24,a dynamic bayesian network click model for web search ranking,www,www09,2009,yahoo,ya zhang|olivier chapelle,837FF6C9|7DD7E6F0,machine learning|dynamic bayesian network|ranking|unbiased estimator|click through rate
7A2E52E7,www10-d11,a practical system for harvesting and monitoring hot topics on the web,www,www10,2010,peking university,xiaojun wan|jianwu yang,80E9D133|7FF11D2C,web crawler
761994FC,www05-d75,a multilingual usage consultation tool based on internet searching more than a search engine less than qa,www,www05,2005,university of tokyo,hiroshi nakagawa|kumiko tanakaishii,0339FE81|817628DB,text mining|statistical analysis|search engine|question answering
7E67B16E,www08-d193,context sensitive qos model a rule based approach to web service composition,www,www08,2008,durham university,william wei song|deren chen|tao zhou|xiaofeng du|xiaolin zheng,7FC3B24E|807AA48F|7D52B209|7DF638F0|86201111,context model|rule based|web service|qos
80146D1E,www10-d154,an efficient random access inverted index for information retrieval,www,www10,2010,wuhan university,zhiyong peng|xiaozhu liu,7DD3864E|814CA5BD,inverted index|information retrieval|random access
7DF03CE5,www11-d15,who says what to whom on twitter,www,www11,2011,cornell university,winter mason|jake m hofman|shaomei wu|duncan j watts,7F7B94C4|8420B5C3|80E55D92|7D41F9A5,communication networks|information flow|communications|classification
7D56DC0E,www07-d31,sparq2l towards support for subgraph extraction queries in rdf databases,www,www07,2007,university of georgia,amit p sheth|angela maduko|kemafor anyanwu,79DE0C89|299D6E11|29D53657,rdf|semantic web|satisfiability|query language
7D989510,www08-d189,falcons searching and browsing entities on the semantic web,www,www08,2008,southeast university,yuzhong qu|gong cheng|weiyi ge,7D95E1AC|7E983899|7DFB73D3,summarization|semantic web|indexing|indexation|search engine
76129904,www09-d161,independence of containing patterns property and its application in tree pattern query rewriting using views,www,www09,2009,the chinese university of hong kong,jeffrey xu yu|junhu wang|chengfei liu,7FCC81AE|84FDA083|7E52D700,query optimization|containment|views|rewriting|data integrity|database management
7EB28BD1,www04-d15,texquery a full text search extension to xquery,www,www04,2004,cornell university,sihem ameryahia|jayavel shanmugasundaram|chavdar botev,012B9460|769AA800|75898CEE,computer science|technical report|full text search|structured data|query language
7725D322,www10-d176,selective recrawling for object level vertical search,www,www10,2010,fudan university,qi zhang|yaqian zhou|lide wu|mengjing jiang|xuanjing huang,7FE7388F|80D59C67|80466419|852D9243|85075497,web pages
7D9F946A,www06-d76,a probabilistic approach to spatiotemporal theme pattern mining on weblogs,www,www06,2006,university of illinois at urbana champaign,hang su|chao liu|qiaozhu mei|chengxiang zhai,7CF26B06|811B187D|7D79AA62|80509AFE,text mining|life cycle|mixture model|probabilistic model|comparative analysis
7D4C9844,www04-d168,site to site s2s searching using the p2p framework with cgi,www,www04,2004,the chinese university of hong kong,wan yeung wong,80B28992,algorithms|system architecture|p2p|indexation|search engine|distributed system|communication protocol
7FCAEC42,www10-d126,building taxonomy of web search intents for name entity queries,www,www10,2010,microsoft,s z shah|xiaoxin yin,7D6D6FC0|7D54DC10,spanning tree|satisfiability|search engine|user experience
7AC8224F,www10-d113,restler crawling restful services,www,www10,2010,pontifical catholic university of chile,erik wilde|rosa alarcon,8030F1F6|80A32E34,business value|crawling|web services|soa|web service|rest|proof of concept
7CEF665A,www07-d102,querying and maintaining a compact xml storage,www,www07,2007,,raymond k wong|william m shui|franky lam,813D31AF|7F2FBFEE|79FC8779,data structure|xml database|xml
7F009EE4,www05-d56,xj facilitating xml processing in java,www,www05,2005,ibm,michael g burke|rajesh bordawekar|oded shmueli|igor pechtchanski|matthew harren|mukund raghavachari|vivek sarkar,6C9DCB5D|7F4A631A|750D5DF7|17B58BEA|142C4311|43C0FBFA|80FF0938,java|xml schema|xml|data representation|programming language|languages
80693F36,www09-d57,wpbench a benchmark for evaluating the client side performance of web 2 0 applications,www,www09,2009,tsinghua university,kaimin zhang|aimin pan|xiaolin guo|lu wang|bin b zhu,80C65519|7DC56532|7DABA9DB|7D39C88C|81D4461B,web|javascript|benchmark|web navigation
7E37AF00,www05-d8,expressiveness of xsds from practice to theory there and back again,www,www05,2005,,geert jan bex|thomas schwentick|frank neven|wim martens,73BF2A30|6F7A9F36|642CB149|05DEC696,front end|xml schema|regular expression|expressiveness|expressive power|xml document|document type definition
788DDBB1,www11-d78,4th linked data on the web workshop ldow2011,www,www11,2011,free university of berlin,tim bernerslee|tom heath|michael hausenblas|christian bizer,0EBE528E|13C11734|807F3031|79762927,rdf|linked data|semantic web|http|web of data|uri|search engine
7F9CEFEB,www09-d53,social search in small world experiments,www,www09,2009,yahoo,duncan j watts|roby muhamad|sharad goel,7F6177DF|7F7B94C4|800E2210,social network
7FC4E3ED,www08-d113,measuring extremal dependencies in web graphs,www,www08,2008,university of twente,nelly litvak|bert zwart|yana volkovich,8289A253|7665495C|7D955D82,web|wikipedia
7E6739BD,www08-d137,recommending questions using the mdl based tree cut model,www,www08,2008,shanghai jiao tong university,huizhong duan|yunbo cao|yong yu|hsiaowuen hon|chinyew lin,7DD32DD7|80B6BFB6|7E511C5F|7B8F162B|8630C0E6,minimum description length
77E83A9F,www02-d39,protecting electronic commerce from distributed denial of service attacks,www,www02,2002,bell labs,jose carlos brustoloni,038340DB,denial of service|electronic commerce|quality of service|class of service|e commerce|ddos attack|value added|distributed denial of service
804F4714,www09-d125,computers and iphones and mobile phones oh my a logs based comparison of search users on different devices,www,www09,2009,stanford university,melanie kellar|rajan patel|maryam kamvar|ya xu,0BC9CFAC|86238572|7D8A1EC9|7ECB4A8B,mobile search|information need
7D145E1B,www04-d12,associative sources and agents for zero input publishing,www,www04,2004,university of san francisco,david wolber|christopher h brooks,7E568CCF|76C5BF2E,web services|associativity|agents|web service|aggregation|polymorphism
79BCAEE9,www12-d18,semantic navigation on the web of data specification of routes web fragments and actions,www,www12,2012,university of chile,giuseppe pirro|claudio gutierrez|valeria fionda,7D8FCD39|73428E1C|10257817,linked data|semantic web|navigation|web of data
75B1F7C5,www05-d121,introducing multimodal character agents into existing web applications,www,www05,2005,hokkaido university,kimihito ito,7E977AF6,web application
7E1E5AA6,www11-d23,an adaptive ontology based approach to identify correlation between publications,www,www11,2011,national institute of informatics,masahiro hamasaki|hideaki takeda|tok wang ling|liang xu|huayu wu,7A0E802F|8135EE00|80859CA4|8062F4DF|8055260C,na
7AC7C074,www04-d190,browser based applications positive transference or interference,www,www04,2004,university of missouri kansas city,sidne g ward|mark s silver,802BB21A|7D3942C0,interference|transference|usability|ease of use
7891F130,www08-d170,query sets using implicit feedback and query patterns to organize web documents,www,www08,2008,,barbara poblete|ricardo baezayates,798E5B58|1F81A079,web pages|feature selection|vector space model|labeling|search engine
8065DE76,www05-d113,a comprehensive comparative study on term weighting schemes for text categorization with support vector machines,www,www05,2005,agency for science technology and research,man lan|hweeboon low|samyuan sung|chewlim tan,8034D0D1|812103AD|80C378DD|7EC47B26,categorization|svm|support vector machine|comparative study
7F39F3BB,www12-d24,cloudgenius decision support for web server cloud migration,www,www12,2012,center for information technology,michael menzel|rajiv ranjan,7FAF699B|801CA74F,criteria|factors|quality of service|analytic hierarchy process|decision making process|cloud computing|automation|decision support
